Products_link,Products_Model,Products_details,Price_regular,Price_offers,Currency,Known_price
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-12-mzb0aczeu,Xiaomi 12,2022 - Qualcomm Snapdragon - 8 cores - 6 inch - 256GB - Blue - MZB0ACZEU,585.3,584.99,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-tcl-30-t676k-2alcwe12-1,Tcl 30+,2022 - MediaTek - 8 cores - 6.7 inch - 128GB - Black - T676K-2ALCWE12-1,209, ,,2
https://www.device-specs.io/categories/smartphones/specifications-tcl-30se-6165h-2alcwe12-1,Tcl 30SE,2022 - 8 cores - 6.52 inch - 64GB - Gray - 6165H-2ALCWE12-1,177.55, ,,2
https://www.device-specs.io/categories/smartphones/specifications-tcl-30-t676h-2alcwe12-1,Tcl 30,2022 - MediaTek - 8 cores - 6.7 inch - 64GB - Black - T676H-2ALCWE12-1,147,138,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-mi-11-lite-mzb09ameu,Xiaomi Mi 11 Lite,Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Green - MZB09AMEU,344, ,,1
https://www.device-specs.io/categories/smartphones/specifications-tcl-30-t676h-2blcwe12-1,Tcl 30,2022 - MediaTek - 8 cores - 6.7 inch - 64GB - Blue - T676H-2BLCWE12-1,169, ,,2
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-6-ga02900-gb,Google Pixel 6,2021 - Google - 8 cores - 6.4 inch - 128GB - Black - GA02900-GB,549,529,EUR,4
https://www.device-specs.io/categories/smartphones/specifications-tcl-30se-6165h-2blcwe12-1,Tcl 30SE,2022 - 8 cores - 6.52 inch - 64GB - Blue - 6165H-2BLCWE12-1,145,144,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-tcl-30se-6165h1-2blcwe12-1,Tcl 30SE,2022 - 8 cores - 6.52 inch - 128GB - Blue - 6165H1-2BLCWE12-1,189.99, ,,2
https://www.device-specs.io/categories/smartphones/specifications-tcl-30-t676k-2blcwe12-1,Tcl 30+,2022 - MediaTek - 8 cores - 6.7 inch - 128GB - Blue - T676K-2BLCWE12-1,194, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-11-37801,Xiaomi Redmi Note 11,Qualcomm Snapdragon - 6.43 inch - 128GB - Blue - 37801,214, ,,1
https://www.device-specs.io/categories/smartphones/specifications-poco-f4-gt-mzb0bizeu,Poco F4 GT,2022 - Qualcomm Snapdragon - 8 cores - 6.67 inch - 256GB - Black - MZB0BIZEU,629.95, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-12x-mzb0abeeu,Xiaomi 12x,2022 - Qualcomm Snapdragon 870 - 8 cores - 6.28 inch - 256GB - Gray - MZB0ABEEU,629, ,,3
https://www.device-specs.io/categories/smartphones/specifications-poco-f4-gt-mzb0bj3eu,Poco F4 GT,2022 - Qualcomm Snapdragon - 8 cores - 6.67 inch - 256GB - Yellow - MZB0BJ3EU,597.63, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-a52s-sm-a528bzkheub,Samsung A52S,8 cores - 6.5 inch - 256GB - Black - SM-A528BZKHEUB,459.59, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq4y3zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 128GB - White - MQ4Y3ZD/A,999, ,,3
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-9-6044433,Realme Realm 9,Qualcomm Snapdragon - 8 cores - 6.4 inch - 128GB - Black - 6044433,300.51, ,,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-edge-30-ultra-paur0001se,Motorola Edge 30 Ultra,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 6.67 inch - 256GB - Black - PAUR0001SE,925.16,768.47,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-mlq83zda,Apple iPhone 13,2021 - A15 Bionic chip - 6 cores - 6.1 inch - 256GB - Pink - MLQ83ZD/A,954, ,,3
https://www.device-specs.io/categories/smartphones/specifications-nokia-g21-719901183931,Nokia G21,2022 - Unisoc T606 - 8 cores - 6.5 inch - 128GB - Gray - 719901183931,199, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq5d3zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 512GB - White - MQ5D3ZD/A,1299, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq5f3zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 512GB - Red - MQ5F3ZD/A,1251,1199,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq5e3zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 512GB - Purple - MQ5E3ZD/A,1329, ,,3
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-g42-pau00025se,Motorola Moto G42,2022 - Qualcomm Snapdragon - 8 cores - 6.43 inch - 64GB - Green - PAU00025SE,198.13, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-fold4-sm-f936bzebeub,Samsung Galaxy Z Fold4,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 7.6 inch - 256GB - Beige - SM-F936BZEBEUB,1479,1399,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721blvpeub,Samsung Galaxy Z Flip4,2022 - Qualcomm - 8 cores - 6.7 inch - 512GB - Violet - SM-F721BLVPEUB,1168, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-10-mzb0a6ceu,Xiaomi Redmi 10,2022 - MediaTek Helio G88 - 8 cores - 6.5 inch - 128GB - Blue - MZB0A6CEU,179, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990bzafeeb,Samsung Galaxy S21 Fe,Qualcomm Snapdragon - 8 cores - 6.4 inch - 128GB - Graphite - SM-G990BZAFEEB,820.49, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-10-mzb0a6qeu,Xiaomi Redmi 10,2022 - MediaTek Helio G88 - 8 cores - 6.5 inch - 128GB - White - MZB0A6QEU,189, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-xs-mt9j2zda,Apple iPhone XS,Apple - 6 cores - 5.8 inch - 256GB - Silver - MT9J2ZD/A,1260.54, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-11-mzb0bwreu,Xiaomi Redmi Note 11,Qualcomm Snapdragon - 6.43 inch - 128GB - Blue - MZB0BWREU,237.5, ,,1
https://www.device-specs.io/categories/smartphones/specifications-nvt-xiaomi-redmi-note-9-mzb9470eu,Nvt Xiaomi Redmi Note 9,MediaTek - 8 cores - 6.53 inch - 128GB - White - MZB9470EU,193.22, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990blgfeub,Samsung Galaxy S21 Fe,2022 - Qualcomm Snapdragon 888 - 8 cores - 6.4 inch - 128GB - Green - SM-G990BLGFEUB,517, ,,3
https://www.device-specs.io/categories/smartphones/specifications-oneplus-nord-2-ds-5011101808,Oneplus Nord 2 DS,MediaTek - 6.43 inch - 128GB - Blue - 5011101808,378.42, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-xs-mt9n2zda,Apple iPhone XS,Apple - 6 cores - 5.8 inch - 512GB - Golden - MT9N2ZD/A,1706.58, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-note10-sm-n970fzkdphn,Samsung Galaxy Note10,2019 - 8 cores - 6.3 inch - 256GB - Aurora Black - SM-N970FZKDPHN,627,485,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-motorola-edge-30-neo-pav00000se,Motorola Edge 30 Neo,2022 - Qualcomm Snapdragon 695 5G - 8 cores - 6.28 inch - 128GB - Black - PAV00000SE,355, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-11-mhdv3zda,Apple iPhone 11,2019 - Apple - 6 cores - 6.1 inch - 256GB - Green - MHDV3ZD/A,502, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq553zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 256GB - White - MQ553ZD/A,1179, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq563zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 256GB - Purple - MQ563ZD/A,1179, ,,3
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-11-pro-mzb0aa8eu,Xiaomi Redmi Note 11 Pro+,2022 - MediaTek Dimensity 920 - 8 cores - 6.67 inch - 128GB - Gray - MZB0AA8EU,385.18, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpv03zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 128GB - Purple - MPV03ZD/A,959,899,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq583zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 256GB - Blue - MQ583ZD/A,1149, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq573zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 256GB - Red - MQ573ZD/A,1207,1137,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a23-sm-a236bzkveub,Samsung Galaxy A23,2022 - Qualcomm Snapdragon - 8 cores - 6.6 inch - 128GB - Black - SM-A236BZKVEUB,278,265,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721blvgeub,Samsung Galaxy Z Flip4,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 6.7 inch - 128GB - Purple - SM-F721BLVGEUB,859,799,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq533zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 256GB - Black - MQ533ZD/A,1179,1169,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-nokia-g11-719901185681,Nokia G11,2022 - Unisoc - 8 cores - 6.5 inch - 32GB - Black - 719901185681,149,147,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990bzaweub,Samsung Galaxy S21 Fe,2022 - Qualcomm Snapdragon - 8 cores - 6.4 inch - 256GB - Graphite - SM-G990BZAWEUB,655,639,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a13-sm-a137fzwkeub,Samsung Galaxy A13,2022 - Samsung Exynos 850 - 8 cores - 6.6 inch - 128GB - White - SM-A137FZWKEUB,199, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a13-sm-a136bzwveub,Samsung Galaxy A13,8 cores - 6.5 inch - 128GB - White - SM-A136BZWVEUB,257.98, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a13-sm-a137flbveub,Samsung Galaxy A13,2022 - Samsung Exynos 850 - 8 cores - 6.6 inch - 64GB - Blue - SM-A137FLBVEUB,174, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-fold4-sm-f936bzkbeub,Samsung Galaxy Z Fold4,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 7.6 inch - 256GB - Black - SM-F936BZKBEUB,1468.51, ,,4
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721bzdpeub,Samsung Galaxy Z Flip4,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 6.7 inch - 512GB - Rose Gold - SM-F721BZDPEUB,1119.99,999,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721bzapeub,Samsung Galaxy Z Flip4,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 6.7 inch - 512GB - Gray - SM-F721BZAPEUB,989.6, ,,4
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721blbpeub,Samsung Galaxy Z Flip4,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 6.7 inch - 512GB - Blue - SM-F721BLBPEUB,929, ,,4
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-mngm3zda,Apple iPhone 13,2021 - A15 Bionic chip - 6 cores - 6.1 inch - 512GB - Green - MNGM3ZD/A,1256,1159,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-nokia-g21-719901183921,Nokia G21,2022 - Unisoc T606 - 8 cores - 6.5 inch - 128GB - Blue - 719901183921,174.35,169,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia-10-iv-xqcc54c0weeac,Sony Xperia 10 IV,2022 - Qualcomm Snapdragon 695 5G - 8 cores - 6 inch - 128GB - White - XQCC54C0W.EEAC,414.52,411.73,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-tcl-305-6102d-2alcwe12-1,Tcl 305,2022 - 4 cores - 6.52 inch - 32GB - Gray - 6102D-2ALCWE12-1,132, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-11-mhde3zda,Apple iPhone 11,2019 - Apple - 6 cores - 6.1 inch - 64GB - Yellow - MHDE3ZD/A,547.67, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-12-mzb0acjeu,Xiaomi 12,2022 - Qualcomm Snapdragon - 8 cores - 6 inch - 256GB - Violet - MZB0ACJEU,608.52, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-11-mhdj3zda,Apple iPhone 11,2019 - A13 Bionic chip - 6 cores - 6.1 inch - 128GB - White - MHDJ3ZD/A,599, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpwa3zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 256GB - Purple - MPWA3ZD/A,1059,1039,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-nokia-800-tough-16cntb01a08,Nokia 800 Tough,Qualcomm - 2 cores - 2.4 inch - 4GB - Black - 16CNTB01A08,89, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpxn3zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 512GB - Blue - MPXN3ZD/A,1209,1199,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-doro-8050-4g-253-90116,Doro 8050 4G,5.45 inch - 16GB - Black - 253-90116,154.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpw43zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 256GB - White - MPW43ZD/A,1074,1069,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpvn3zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 128GB - Blue - MPVN3ZD/A,942, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a23-sm-a236blbueub,Samsung Galaxy A23,2022 - Qualcomm Snapdragon - 8 cores - 6.6 inch - 64GB - Blue - SM-A236BLBUEUB,235, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-max-mgdd3zda,Apple iPhone 12 Pro Max,2020 - Apple - 6 cores - 6.7 inch - 256GB - Silver - MGDD3ZD/A,1230, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq513zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 128GB - Red - MQ513ZD/A,995,989,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpx33zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 512GB - White - MPX33ZD/A,1259,1230.15,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpxg3zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 512GB - Red - MPXG3ZD/A,1219, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpwp3zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 256GB - Blue - MPWP3ZD/A,1058, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpur3zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 128GB - White - MPUR3ZD/A,929,899,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpva3zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 128GB - Red - MPVA3ZD/A,944, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a52-sm-a526bzkdeeb,Samsung Galaxy A52,2021 - Qualcomm Snapdragon 750G - 8 cores - 6.5 inch - 128GB - Black - SM-A526BZKDEEB,399, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-9a-mzb9959eu,Xiaomi Redmi 9a,2020 - MediaTek - 8 cores - 6.53 inch - 32GB - Gray - MZB9959EU,104.95,102,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-motorola-edge-20-lite-pane0015se,Motorola Edge 20 Lite,2021 - MediaTek Dimensity 720 - 8 cores - 6.67 inch - 128GB - Black - PANE0015SE,315.27, ,,3
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-gt-2-pro-5999842,Realme Realm GT 2 Pro,Qualcomm Snapdragon - 4 cores - 6.7 inch - 256GB - Green - 5999842,811.84, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-gt-2-pro-5998946,Realme Realm GT 2 Pro,Qualcomm Snapdragon - 4 cores - 6.7 inch - 256GB - Black - 5998946,811.84, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-gt-2-pro-5998948,Realme Realm GT 2 Pro,Qualcomm Snapdragon - 4 cores - 6.7 inch - 256GB - White - 5998948,811.84, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-max-mlln3zda,Apple iPhone 13 Pro Max,2021 - Apple - 6 cores - 6.7 inch - 1000GB - Sierra Blue - MLLN3ZD/A,1649,1212,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-mlpk3zda,Apple iPhone 13,2021 - A15 Bionic chip - 6 cores - 6.1 inch - 128GB - Blue - MLPK3ZD/A,809,807,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq503zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 128GB - Purple - MQ503ZD/A,1089,1059,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq4x3zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 128GB - Black - MQ4X3ZD/A,1059,1049,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-max-mgdh3zda,Apple iPhone 12 Pro Max,Apple - 6 cores - 6.7 inch - 512GB - Silver - MGDH3ZD/A,1746.74, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-mi-10-mzb9054eu,Xiaomi Mi 10,2020 - Qualcomm Snapdragon - 8 cores - 6.67 inch - 256GB - Green - MZB9054EU,621.16, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a52-sm-a526blvdeub,Samsung Galaxy A52,Qualcomm Snapdragon - 8 cores - 6.5 inch - 128GB - Violet - SM-A526BLVDEUB,507.78, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-max-mgdc3zda,Apple iPhone 12 Pro Max,2020 - Apple - 6 cores - 6.7 inch - 256GB - Graphite - MGDC3ZD/A,732, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-max-mgdf3zda,Apple iPhone 12 Pro Max,2020 - Apple - 6 cores - 6.7 inch - 256GB - pacific blue - MGDF3ZD/A,770, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-mgmx3zda,Apple iPhone 12 Pro,2020 - Apple - 6 cores - 6.1 inch - 512GB - pacific blue - MGMX3ZD/A,1677.4,674,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-mgmu3zda,Apple iPhone 12 Pro,2020 - Apple - 6 cores - 6.1 inch - 512GB - Graphite - MGMU3ZD/A,1249, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mini-mgdy3zda,Apple iPhone 12 Mini,2020 - Apple - 6 cores - 5.4 inch - 64GB - White - MGDY3ZD/A,603.99, ,,2
https://www.device-specs.io/categories/smartphones/specifications-cat-s31-cs31-dab-eur-en,Cat S31,2017 - Qualcomm Snapdragon - 4 cores - 4.7 inch - 16GB - Black - CS31-DAB-EUR-EN,164.72, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-max-mll73zda,Apple iPhone 13 Pro Max,2021 - A15 Bionic chip - 6 cores - 6.7 inch - 128GB - Silver - MLL73ZD/A,1259, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-max-mgde3zda,Apple iPhone 12 Pro Max,2020 - Apple - 6 cores - 6.7 inch - 256GB - Gold - MGDE3ZD/A,719, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-mi-10-lite-mzb9317eu,Xiaomi Mi 10 Lite,Qualcomm Snapdragon - 8 cores - 6.57 inch - 128GB - Gray - MZB9317EU,305.53, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-mgmv3zda,Apple iPhone 12 Pro,2020 - Apple - 6 cores - 6.1 inch - 512GB - Silver - MGMV3ZD/A,1179, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-mlvf3zda,Apple iPhone 13 Pro,2021 - Apple - 6 cores - 6.1 inch - 256GB - Silver - MLVF3ZD/A,1349, ,,2
